Date,Open,High,Low,Close,Shares Traded,Turnover (₹ Cr),Change,Cummulative change
25-Sep-2020,25968.6,26438.75,25860.9,26397.7,197035686,5999.01,2.73,34.13
28-Sep-2020,26660.05,27026.25,26632.45,26990.9,150884796,5236.64,2.25,37.15
29-Sep-2020,27180.55,27286.55,26801.25,26866,186751074,6140.33,-0.46,36.51
30-Sep-2020,26994.5,27121.1,26854,27034.25,190900477,6381.37,0.63,37.37
01-Oct-2020,27246.35,27306.3,27172.7,27250.95,192403012,5266.09,0.80,38.47
05-Oct-2020,27403.25,27419.4,27206.3,27321.3,169314039,5365.63,0.26,38.83
06-Oct-2020,27483.7,27543.15,27367.2,27423.3,175235894,5836.41,0.37,39.35
07-Oct-2020,27457.75,27485.2,27290.1,27354.95,170998170,5672.12,-0.25,39.00
08-Oct-2020,27488.95,27547.4,27299.1,27489,199799291,6021.98,0.49,39.68
09-Oct-2020,27556.3,27610,27373.15,27410.3,216419303,6822.83,-0.29,39.28
12-Oct-2020,27486.5,27539.8,27181.2,27297.35,188729760,5530.65,-0.41,38.71
13-Oct-2020,27267.2,27459.75,27147.8,27183.8,171470967,6749.29,-0.42,38.13
14-Oct-2020,27181.7,27426.05,27057.35,27383.45,198681009,7227.08,0.73,39.14
15-Oct-2020,27465,27499.4,26854.7,26922.05,182563276,6136.56,-1.68,36.80
16-Oct-2020,27007.45,27177.95,26856.15,27155.7,161131132,5701.51,0.87,37.99
19-Oct-2020,27298.9,27421.65,27183.35,27379.75,185400103,5961.69,0.83,39.13
20-Oct-2020,27366.65,27480.9,27294.5,27435,190078425,6460.67,0.20,39.41
21-Oct-2020,27537.95,27632,27100.2,27370.7,196736602,6375.77,-0.23,39.08
22-Oct-2020,27345.45,27413.8,27130.35,27351.3,189044316,6690.71,-0.07,38.98
23-Oct-2020,27416.65,27499.6,27349.8,27432.55,184895975,6660.01,0.30,39.39
26-Oct-2020,27529.2,27534.3,26953.95,27062.4,186745779,5713.83,-1.35,37.51
27-Oct-2020,27117.6,27508.2,26956.85,27462.15,200287359,7390.9,1.48,39.54
28-Oct-2020,27560,27577,27197.15,27236.2,175781502,5621.08,-0.82,38.40
29-Oct-2020,27034.35,27380.25,26952.7,27357.6,194122872,6360.8,0.45,39.01
30-Oct-2020,27423.85,27648.85,27196.5,27348.45,232320817,7149.26,-0.03,38.97
02-Nov-2020,27453.35,27530.45,27344.9,27445,255295339,6058.51,0.35,39.46
03-Nov-2020,27595.65,27775.05,27548.9,27603.55,279498637,8562.39,0.58,40.26
04-Nov-2020,27674,27810.55,27550.75,27788.4,195866152,5783.75,0.67,41.20
05-Nov-2020,27936.95,28273.55,27935.75,28234.35,266793988,8423.55,1.60,43.47
06-Nov-2020,28282.3,28398.1,28227.55,28334.85,227217059,7553.38,0.36,43.98
09-Nov-2020,28596.15,28763.9,28484.45,28746,246687073,7723.75,1.45,46.07
10-Nov-2020,28930.6,28936.45,28342.55,28547.45,292521014,9668.71,-0.69,45.06
11-Nov-2020,28663.15,28905.55,28522,28879.8,284076332,9288.45,1.16,46.75
12-Nov-2020,28921.55,29081.05,28847.2,29050,222423257,8686.35,0.59,47.61
13-Nov-2020,29029.75,29340.45,29002.7,29310.05,202159762,6963.72,0.90,48.93
14-Nov-2020,29512.1,29541.45,29360.85,29443.15,29502797,929.65,0.45,49.61
17-Nov-2020,29608.6,29745.65,29529.65,29689.1,213202843,8163.96,0.84,50.86
18-Nov-2020,29685,29817.35,29520.1,29790.95,311777789,8312.76,0.34,51.38
19-Nov-2020,29710.5,30008.2,29523,29579.8,240859037,8145,-0.71,50.30
20-Nov-2020,29638.65,29974,29634.6,29952.9,238737300,8617,1.26,52.20
23-Nov-2020,30150.5,30298.2,30130.2,30220.3,209231267,7996.39,0.89,53.56
24-Nov-2020,30351.95,30476.75,30284.2,30377.15,239124204,8578.05,0.52,54.36
25-Nov-2020,30518.05,30538.7,29863.65,29916.3,344374876,8333.19,-1.52,52.01
26-Nov-2020,29906.15,30235.65,29809.05,30186.05,256011588,9105.4,0.90,53.38
27-Nov-2020,30316.45,30591,30121.35,30334.4,503518703,25512.44,0.49,54.14
01-Dec-2020,30656.05,30766.9,30481.35,30734.7,287819941,8688.82,1.32,56.17
02-Dec-2020,30849.55,31017.9,30671.25,30992.55,414684745,10362.08,0.84,57.48
03-Dec-2020,31157.95,31346.4,31074.2,31319.4,364893731,8930,1.05,59.14
04-Dec-2020,31434.6,31556.35,31170.85,31439.1,376001769,9371.03,0.38,59.75
07-Dec-2020,31515.35,31784.4,31448.05,31724.75,294382920,8045.07,0.91,61.20
08-Dec-2020,31823.2,31941.75,31381.25,31714.4,503512994,9719.34,-0.03,61.15
09-Dec-2020,31893.2,31960.05,31662.85,31722.2,476398704,8491.22,0.02,61.19
10-Dec-2020,31680.8,31877.45,31423.15,31850.65,279132314,8060.57,0.40,61.84
11-Dec-2020,31922.4,32066.2,31602.2,31928.8,344133565,8289.17,0.25,62.24
14-Dec-2020,32066.55,32142.1,31986.15,32043.45,240904866,6571.07,0.36,62.82
15-Dec-2020,32079.05,32083.35,31759.05,31972.7,230284777,7419.8,-0.22,62.46
16-Dec-2020,32166.1,32243.4,32040.4,32143.85,446313309,9140.6,0.54,63.33
17-Dec-2020,32211.05,32303.9,31953.5,32031.75,246377232,7192.42,-0.35,62.76
18-Dec-2020,32110.15,32211.55,31791,32082.75,233221911,8130.75,0.16,63.02
21-Dec-2020,32017,32098.65,30165,30971.5,306118333,9959.58,-3.46,57.38
22-Dec-2020,30903.35,31494.55,30232.6,31417.3,348883671,9077.35,1.44,59.64
23-Dec-2020,31489.55,31994.95,31342.45,31949.8,346823753,7778.17,1.69,62.35
24-Dec-2020,32220.5,32322.55,31931.75,32068.55,284948675,6887.2,0.37,62.95
28-Dec-2020,32261.9,32408.5,32230.75,32351.05,295186475,6670.83,0.88,64.39
29-Dec-2020,32507,32541.9,32153.85,32331.5,314817525,6523.02,-0.06,64.29
30-Dec-2020,32446.1,32508.55,32166.5,32464.4,231999272,5806.21,0.41,64.96
31-Dec-2020,32514.7,32592.85,32385.3,32508.55,349038075,7349.93,0.14,65.19
01-Jan-2021,32608.95,32807.65,32554.35,32765.95,354161209,5571.06,0.79,66.49
04-Jan-2021,32998.95,33347.85,32805.3,33281.65,395945593,8039.85,1.57,69.11
05-Jan-2021,33219.8,33895.9,32986.15,33818.75,341021632,9986.69,1.61,71.84
06-Jan-2021,33951.2,34068.8,33376.25,33755.5,424441455,12100.69,-0.19,71.52
07-Jan-2021,34074.5,34138.75,33826.3,33889.35,277306833,8992.83,0.40,72.20
08-Jan-2021,34124.1,34364.25,34075.2,34331.05,273434525,9889.38,1.30,74.45
11-Jan-2021,34566.95,34570.65,34143.6,34458.6,241771508,8572.4,0.37,75.09
12-Jan-2021,34462.85,34563.45,34299.05,34363.2,449979738,10289.42,-0.28,74.61
13-Jan-2021,34543.05,34644.3,33756.8,34156,533212848,10834.66,-0.60,73.56
14-Jan-2021,34264.55,34357.05,34018,34318.45,381119232,8268.04,0.48,74.38
15-Jan-2021,34432.6,34518.35,33606.35,33780.95,364155086,9069.77,-1.57,71.65
18-Jan-2021,33748.8,33763.75,32870.05,33159.65,312904335,8065.98,-1.84,68.49
19-Jan-2021,33369.85,33771.05,33359.2,33725.2,296694551,8218.34,1.71,71.37
20-Jan-2021,33809.25,33995.1,33755.45,33917.4,321365459,8068.62,0.57,72.34
21-Jan-2021,34165.5,34242.95,33451.15,33614.55,359570809,11807.01,-0.89,70.81
22-Jan-2021,33683.05,33841.55,33231.05,33339.15,384401523,10841.09,-0.82,69.41
25-Jan-2021,33618.05,33680.3,32636.75,33080.45,298626714,9537.41,-0.78,68.09
27-Jan-2021,33113.9,33113.9,32511.8,32642.55,290461071,8772.53,-1.32,65.87
28-Jan-2021,32367.65,32711.1,32205.85,32513.45,443586896,10277.83,-0.40,65.21
29-Jan-2021,32784.4,32805.55,31638.15,31743.25,372481453,11418.4,-2.37,61.30
01-Feb-2021,31992.75,32747.95,31647.65,32661.55,466000489,9890.67,2.89,65.96
02-Feb-2021,33001.1,33373.6,32809.45,33327.1,457052312,10657.05,2.04,69.35
03-Feb-2021,33502.25,33687.95,33231.75,33486.1,504652602,10204.31,0.48,70.15
04-Feb-2021,33606.1,34064.7,33477.75,34023.95,654375812,10007.69,1.61,72.89
05-Feb-2021,34265.9,34367.35,33728.8,33790.85,621172062,10650.47,-0.69,71.70
08-Feb-2021,33994.05,34213.8,33980.8,34165.25,408766373,8747.8,1.11,73.60
09-Feb-2021,34303.9,34420.05,34017.8,34147.3,611939560,10876.22,-0.05,73.51
10-Feb-2021,34226.75,34340.65,33928.65,34281.55,456225075,10880.98,0.39,74.20
11-Feb-2021,34261.15,34585.1,34235.65,34541.1,388250539,9679.77,0.76,75.51
12-Feb-2021,34653.7,34748.6,34448.35,34626.75,471052153,12199.12,0.25,75.95
15-Feb-2021,34816.95,35114.55,34790.45,34993.75,394651948,10534.82,1.06,77.81
16-Feb-2021,35109.1,35243.05,34849.15,35133.2,413545749,10688.12,0.40,78.52
17-Feb-2021,35179.95,35326.1,35039.1,35205.15,796407980,13602.28,0.20,78.89
18-Feb-2021,35364.95,35553.8,35248.3,35377.15,832159963,14441.42,0.49,79.76
19-Feb-2021,35406.95,35478.7,34558.75,34906.9,842325270,13255.95,-1.33,77.37
22-Feb-2021,34938.25,35024.55,34192.15,34340.75,449764500,8903.27,-1.62,74.50
23-Feb-2021,34520.95,34716.9,34311.7,34581.3,465676999,10069.07,0.70,75.72
24-Feb-2021,34825,34850.5,34396.6,34766.1,213907687,5495.16,0.53,76.66
25-Feb-2021,34994.75,35180.15,34933.3,34996.8,353113185,9566.72,0.66,77.83
26-Feb-2021,34624.45,35009.25,34041.75,34226.35,525601359,13881.55,-2.20,73.91
01-Mar-2021,34491.4,34655.05,34326.6,34552.05,315690553,7091.72,0.95,75.57
02-Mar-2021,34787.55,35233,34708.25,35151.35,286795649,7196.91,1.73,78.62
03-Mar-2021,35436.1,35752.05,35366.7,35712.75,437394160,9210.63,1.60,81.47
04-Mar-2021,35440,35958.25,35327.4,35777.45,439163037,9153.07,0.18,81.80
05-Mar-2021,35618.85,35798.25,35096.45,35258.45,368098655,8683.3,-1.45,79.16
08-Mar-2021,35454.9,35537.7,35146.45,35199.25,243150625,5953.29,-0.17,78.86
09-Mar-2021,35387.9,35489.4,34684.75,34927.5,233102295,6299.48,-0.77,77.48
10-Mar-2021,35143.95,35223.6,34947.75,35138,183577297,5687.06,0.60,78.55
12-Mar-2021,35376.75,35395.1,34760.9,34808.95,263312904,7126.93,-0.94,76.88
15-Mar-2021,34946.45,34958.6,34201.1,34624.1,279561896,6116.75,-0.53,75.94
16-Mar-2021,34776.15,34871.55,34641.2,34786,264500107,5659.79,0.47,76.76
17-Mar-2021,34812.1,34861.35,34025.55,34102.1,268307393,8063.91,-1.97,73.28
18-Mar-2021,34324.9,34406,33465.7,33692.85,308895869,7099.38,-1.20,71.20
19-Mar-2021,33459.2,34117.25,32873.4,34075.85,391312929,9019.9,1.14,73.15
22-Mar-2021,34256.5,34479.25,34133.85,34412.85,261617010,7479.1,0.99,74.86
23-Mar-2021,34597.5,34923.4,34569.25,34832.2,313395858,8033.32,1.22,76.99
24-Mar-2021,34668.5,34937.9,34257.9,34310,290729945,6735.26,-1.50,74.34
25-Mar-2021,34388.8,34419.35,33453.9,33554.2,381812591,7443.92,-2.20,70.50
26-Mar-2021,33826.7,34068.35,33724.9,33962.55,252436546,6420.58,1.22,72.57
30-Mar-2021,34243.6,34488.45,33974.1,34079.35,334689554,8893.59,0.34,73.17
31-Mar-2021,34173.8,34342.45,34002.5,34176.25,474134644,7916.17,0.28,73.66
01-Apr-2021,34365.6,34743.6,34238.4,34689.55,312161706,7090.29,1.50,76.27
05-Apr-2021,34735,34735,33947.45,34370.65,330790966,8940.27,-0.92,74.65
06-Apr-2021,34516.8,34768.35,34340.85,34714.05,275042173,8637.47,1.00,76.39
07-Apr-2021,34793,35090.55,34754.4,35057.25,327502497,10408.94,0.99,78.14
08-Apr-2021,35179.45,35471.9,35143.55,35321.15,268878677,8758.62,0.75,79.48
09-Apr-2021,35346.95,35538.9,35235.85,35358.9,328495915,10544.94,0.11,79.67
12-Apr-2021,34813.95,34829.55,33562.5,33713.95,499426713,11271.46,-4.65,71.31
13-Apr-2021,33800.55,34197.15,33592.45,34063.5,386654313,8783.68,1.04,73.09
15-Apr-2021,34082.4,34326.85,33701.65,34273.25,320784971,8457.21,0.62,74.15
16-Apr-2021,34385.5,34810.75,34347.75,34640.7,318119720,8988.3,1.07,76.02
19-Apr-2021,33913.95,34122.8,33513.6,34047.25,340006675,9223.12,-1.71,73.00
20-Apr-2021,34418.95,34636.85,33928.65,34199.4,391052778,12471.33,0.45,73.78
22-Apr-2021,34132.45,34327.2,33971.7,34242.85,319110978,9545.44,0.13,74.00
23-Apr-2021,34196.8,34483.2,34078.8,34284.85,390387424,9819.67,0.12,74.21
26-Apr-2021,34520.55,34585.05,34366,34457.65,291384798,8708.92,0.50,75.09
27-Apr-2021,34605.95,34777.35,34558.3,34724.65,358515927,7764.77,0.77,76.45
28-Apr-2021,34952.5,35036.3,34861.75,34938.15,310230992,7887.13,0.61,77.53
29-Apr-2021,35160.15,35269.65,34818.1,34926.2,405197979,7490.69,-0.03,77.47
30-Apr-2021,34746.35,35129.3,34676.35,34759.2,374231017,8805.95,-0.48,76.62
03-May-2021,34526.25,35094.5,34416.25,35059.55,501845106,8441.58,0.86,78.15
04-May-2021,35298,35334,34819.85,34921.45,701526642,9592.95,-0.39,77.45
05-May-2021,35185.55,35550.2,35024.75,35496.2,503219758,14655.61,1.65,80.37
06-May-2021,35687,35768.8,35437.4,35697.7,423904669,9736.21,0.57,81.39
07-May-2021,35933.95,35947.9,35760.25,35816.95,456764378,10293.66,0.33,82.00
10-May-2021,35987.05,36222.1,35974,36190.15,526404713,11410.39,1.04,83.89
11-May-2021,36005.25,36310.25,35821.15,36263.4,572618303,10263.56,0.20,84.27
12-May-2021,36484.8,36565.05,36164.15,36308.65,765295750,14904.97,0.12,84.50
14-May-2021,36486.95,36489.5,35627.45,35790.8,498686881,11838.88,-1.43,81.86
17-May-2021,35988.3,36278.1,35806.85,36242.35,372679895,9268.86,1.26,84.16
18-May-2021,36609.9,36781,36555.85,36726.15,335547300,9777.02,1.33,86.62
19-May-2021,36815.6,37041.85,36717.6,36967.3,386843035,10353.31,0.66,87.84
20-May-2021,37047.35,37129.25,36762.2,36946.6,570821797,10438.56,-0.06,87.74
21-May-2021,37231.85,37312.9,37070.6,37104.85,466743341,10942.72,0.43,88.54
24-May-2021,37241,37429.15,37200.05,37371.2,752161020,11275.43,0.72,89.89
25-May-2021,37634.35,37670.25,37152.3,37239.8,411352523,9419.78,-0.35,89.23
26-May-2021,37359.5,37374.8,37105.3,37192.85,397983776,8449.69,-0.13,88.99
27-May-2021,37363.3,37448.9,37125.45,37366.5,1024923156,25976.68,0.47,89.87
28-May-2021,37533,37658.8,37341.35,37394.45,539416406,8303.77,0.07,90.01
31-May-2021,37515.8,37791.65,37390.2,37728.55,466873490,9125.84,0.89,91.71
01-Jun-2021,37872.45,37935.05,37450.8,37688.1,339148221,7726.11,-0.11,91.51
02-Jun-2021,37714.4,38430.1,37710.05,38379.95,732411467,16595.36,1.84,95.02
03-Jun-2021,38587.9,38790.9,38518.55,38736.35,557131117,14676.7,0.93,96.83
04-Jun-2021,38872.15,38945.1,38696.4,38914.5,510354471,13075.38,0.46,97.74
07-Jun-2021,39084.3,39118.85,38904.5,38948.05,889127492,11811.83,0.09,97.91
08-Jun-2021,39053.5,39150.6,38781.6,39096.75,538792557,11309.77,0.38,98.66
09-Jun-2021,39200.2,39364.05,38487.45,38734.85,582758336,12201.89,-0.93,96.82
10-Jun-2021,38943.2,39235.8,38885.25,39207.65,494237640,9427.17,1.22,99.23
11-Jun-2021,39347.45,39399.6,39007.35,39294.85,373521457,9110.14,0.22,99.67
14-Jun-2021,39046.65,39191.25,38290.25,39121.95,517603097,13565.79,-0.44,98.79
15-Jun-2021,39246.9,39351.6,39172.35,39248.75,280680457,10271.07,0.32,99.44
16-Jun-2021,39168.1,39310.15,38786.5,38883.1,288171367,9708.02,-0.93,97.58
17-Jun-2021,38496.3,38872.65,38352.05,38519.3,330130648,11109.52,-0.94,95.73
18-Jun-2021,38478.5,38554.9,37479.85,38315.15,455035902,18208.93,-0.53,94.69
21-Jun-2021,37872.85,38685.9,37769.1,38648.95,395616836,10808.83,0.87,96.39
22-Jun-2021,38888.15,39106.55,38783.65,38839.05,357562935,9976.46,0.49,97.35
23-Jun-2021,39048.75,39075.25,38482.35,38525,430465731,9820.71,-0.81,95.76
24-Jun-2021,38557.2,38582.2,38268.65,38340.9,295510359,7446.37,-0.48,94.82
25-Jun-2021,38436.5,38647.25,38341.9,38603.45,269227409,7244.27,0.68,96.16
28-Jun-2021,38724.9,38874.3,38602.25,38754.35,337559659,7878.19,0.39,96.92
29-Jun-2021,38779.3,39015.3,38593.25,38678.15,364527469,9292.61,-0.20,96.54
30-Jun-2021,38759.15,38846.85,38459,38513.25,289230714,6718.48,-0.43,95.70
01-Jul-2021,38588.3,38727,38524.55,38642.25,235553325,7406.31,0.33,96.35
02-Jul-2021,38681.8,38726.7,38443.55,38533.85,222019533,6961.04,-0.28,95.80
05-Jul-2021,38713.6,38827.05,38643.7,38776,227926447,8395.01,0.63,97.03
06-Jul-2021,38737.3,39070.25,38708.8,38772.75,287110826,8753.62,-0.01,97.02
07-Jul-2021,38765.2,39012.95,38625,38936.35,236964941,6652.17,0.42,97.85
08-Jul-2021,39008.55,39184.7,38727.55,38855.55,251850956,6976.91,-0.21,97.44
09-Jul-2021,38871.45,38956.65,38794.15,38919.95,203697938,5433.87,0.17,97.76
12-Jul-2021,39091.8,39148.8,38894.9,38949.35,242970288,5441.55,0.08,97.91
13-Jul-2021,39116.05,39120.1,38804.7,38873.5,246899950,6260.4,-0.19,97.53
14-Jul-2021,38965.4,38973.35,38801.65,38874,168073343,5795.99,0.00,97.53
15-Jul-2021,38987.2,39066.65,38930.8,39001.85,308683077,6724.72,0.33,98.18
16-Jul-2021,39082.75,39217.25,38982.1,39188.15,284088947,9605.83,0.48,99.13
19-Jul-2021,39020.35,39234.7,38760.05,38934.75,244526513,7067.53,-0.65,97.84
20-Jul-2021,38914.4,38936.25,38413.85,38676.2,300385922,9062.22,-0.66,96.53
22-Jul-2021,39001.55,39410.9,38956.25,39359.75,236102685,11340.73,1.77,100.00
23-Jul-2021,39444.3,39521.85,39122,39312.35,249211765,9050.61,-0.12,99.76
26-Jul-2021,39371.8,39459.75,39167.95,39351.3,404461911,8116.62,0.10,99.96
27-Jul-2021,39454.65,39572.2,39007.3,39105.4,310138496,8721.05,-0.62,98.71
28-Jul-2021,39213.2,39213.2,38659.85,39174.85,292313143,7192.03,0.18,99.06
29-Jul-2021,39346.15,39430.8,39116.3,39196.25,291512783,7781.53,0.05,99.17
30-Jul-2021,39347,39587.4,39210,39363.65,294431167,8183.48,0.43,100.02
02-Aug-2021,39607.6,39757.2,39485.95,39721.35,293424261,7686.46,0.91,101.84
03-Aug-2021,39904.75,40104.6,39828.1,40053.1,283371411,8693.07,0.84,103.52
04-Aug-2021,40209.25,40273.4,39698.85,39765.85,281672312,7429.74,-0.72,102.06
05-Aug-2021,39861.35,39861.35,39401.1,39678.85,271170584,6588.19,-0.22,101.62
06-Aug-2021,39757.75,39861.65,39685.55,39762.9,282424138,9164.62,0.21,102.05
09-Aug-2021,39931.7,39931.7,39402.5,39579.7,191527510,7340.83,-0.46,101.12
10-Aug-2021,39698.05,39750.45,39099.85,39420.4,245838854,7131.72,-0.40,100.31
11-Aug-2021,39436.6,39497,38634.35,39331.15,315676312,9715.06,-0.23,99.85
12-Aug-2021,39389.6,39488.45,39188.05,39451.8,215165402,7419.37,0.31,100.47
13-Aug-2021,39529.3,39666.75,39344.85,39500.85,244736129,8672.68,0.12,100.72
16-Aug-2021,39543.8,39584.3,39381.95,39548.05,184650578,7362.11,0.12,100.96
17-Aug-2021,39568.8,39803.15,39382.95,39755.2,315508130,13003.09,0.52,102.01
18-Aug-2021,39827.55,40080.15,39799.6,39973.65,279144847,11582.38,0.55,103.12
20-Aug-2021,39660.4,39933.7,39228.95,39381.85,302328049,10997.58,-1.48,100.11
23-Aug-2021,39697.75,39770.6,39022.3,39220.15,354589943,10323.81,-0.41,99.29
24-Aug-2021,39460.35,39655.6,39233.3,39601.8,337377438,9339.27,0.97,101.23
25-Aug-2021,39777.2,39842.05,39645.95,39784.95,256477251,8010.87,0.46,102.16
26-Aug-2021,39932.5,40055.35,39733.85,39904.05,274387916,8204.9,0.30,102.76
27-Aug-2021,40090.35,40427,39936.2,40403.9,225416721,7911.02,1.25,105.30
30-Aug-2021,40594.9,41052.15,40585.85,41028.5,263142028,7370.73,1.55,108.48
31-Aug-2021,41104.45,41639.6,40992.85,41585.45,310204451,11917.75,1.36,111.31
01-Sep-2021,41790.1,41939,41595.3,41887.55,313379327,8360.08,0.73,112.84
02-Sep-2021,41950,42345.7,41876.25,42315.65,325625931,8986.15,1.02,115.02
03-Sep-2021,42521.7,42591.65,42288.75,42559.1,279722473,7933.21,0.58,116.26
06-Sep-2021,42788,42790.85,42467.4,42503.5,174676721,6227.83,-0.13,115.97
07-Sep-2021,42626.95,42695.7,42186.85,42357.7,195096982,6443.19,-0.34,115.23
08-Sep-2021,42420.25,42637.55,42272.1,42588.85,290224445,8089.96,0.55,116.41
09-Sep-2021,42578.2,42799.15,42508.65,42774.5,185566893,6007.99,0.44,117.35
13-Sep-2021,42814.35,42958.3,42637.75,42907.5,215649673,6302.91,0.31,118.03
14-Sep-2021,43082,43181.95,42948.65,43041.95,926632170,8901.95,0.31,118.71
15-Sep-2021,43187.05,43268.05,43098.2,43212.1,503190302,8358.51,0.40,119.57
16-Sep-2021,43406,43562.6,43307.35,43514.6,1230273064,10228.13,0.70,121.11
17-Sep-2021,43573.5,43633.3,42920.05,43157.25,903397258,14710.92,-0.82,119.30
20-Sep-2021,42797.65,43030.45,42262.8,42354.55,341228789,7816.11,-1.86,115.22
21-Sep-2021,42296.4,42766.35,41936.35,42725.15,300921506,11381.58,0.87,117.10
22-Sep-2021,42807.6,43066.3,42754.3,42957.55,251672925,7947.88,0.54,118.28
23-Sep-2021,43212.1,43478.6,43137.5,43437.7,293951496,11460.78,1.12,120.72
24-Sep-2021,43596.05,43648.35,42959.85,43071.65,301973474,11877.98,-0.84,118.86
27-Sep-2021,43223.55,43235.6,42664.6,42949.75,228118057,9223.31,-0.28,118.24
28-Sep-2021,43043.7,43073.7,42423.95,42640.7,366836365,9760.5,-0.72,116.67
29-Sep-2021,42426.45,42664.8,42321.9,42411.05,452857083,11720.09,-0.54,115.50
30-Sep-2021,42519.7,42613.4,42284.25,42383.85,396321802,9650.17,-0.06,115.37
01-Oct-2021,42343.9,42560.2,42109.9,42513.65,541307994,9408.79,0.31,116.03
04-Oct-2021,42772.35,43199.4,42679.25,43159.55,406878602,9987.39,1.52,119.31
05-Oct-2021,43198.45,43382.4,43111.5,43332.25,363877038,9060.61,0.40,120.18
06-Oct-2021,43546.5,43726.15,42832.8,42919.3,434595336,9939.02,-0.95,118.09
07-Oct-2021,43308.5,43506.05,43250.6,43371.05,365866596,8871.75,1.05,120.38
08-Oct-2021,43580.6,43621.7,43218.3,43270.7,365768540,8757.96,-0.23,119.87
11-Oct-2021,43440.5,43630.2,43257.15,43465.15,307567109,7616.49,0.45,120.86
12-Oct-2021,43596.15,43850.75,43392.7,43792.85,368643632,9061.26,0.75,122.53
13-Oct-2021,44052.85,44401.1,43956.75,44217.25,395099191,10310.37,0.97,124.68
14-Oct-2021,44444.35,44860.15,44427.75,44597.4,437996554,10577.83,0.86,126.61
18-Oct-2021,45216.55,45290.8,44657,44708.1,1123840673,15702.71,0.25,127.18
19-Oct-2021,45138.85,45209.4,43954.65,44085.45,572187173,13703.82,-1.39,124.01
20-Oct-2021,44097.2,44122.15,43029.25,43322.7,461091752,12707.78,-1.73,120.14
21-Oct-2021,43628.85,43673.2,42633.65,43002.4,682663483,12739.31,-0.74,118.51
22-Oct-2021,43114.95,43204.75,42192.5,42403.8,663406891,9786.33,-1.39,115.47
25-Oct-2021,42592.6,42600.25,41371.25,42032.6,586142219,9891.71,-0.88,113.58
26-Oct-2021,42094.05,42586.85,42057.85,42528.95,605322788,9495.23,1.18,116.10
27-Oct-2021,42666.45,42984.35,42610.45,42748.65,488497169,9674.04,0.52,117.22
28-Oct-2021,42727.2,42737.2,41722.9,41842.65,728267713,12208.47,-2.12,112.62
29-Oct-2021,41899.6,42497.6,41273.05,42087,577461634,12811.93,0.58,113.86
01-Nov-2021,42401.6,42692,42014.4,42610.85,524997901,10990.16,1.24,116.52
02-Nov-2021,42678.85,42829.85,42565.4,42629.65,368167220,9491.72,0.04,116.61
03-Nov-2021,42781,42950.35,42473.7,42872.5,349173484,8718.44,0.57,117.85
04-Nov-2021,43165.85,43265.85,43052.85,43099.35,71071873,1222.64,0.53,119.00
08-Nov-2021,43388.45,43713.9,42891.85,43660.85,367537526,9843.49,1.30,121.85
09-Nov-2021,43736.85,43862.6,43571.55,43822,338686633,9538.52,0.37,122.67
10-Nov-2021,43669.95,44003.7,43582.8,43898.45,400491662,10976.71,0.17,123.06
11-Nov-2021,43902,43983.05,43598.7,43710.05,338368549,8910.79,-0.43,122.10
12-Nov-2021,44024.75,44265.65,43877.75,44242.55,224267149,9222.11,1.22,124.81
15-Nov-2021,44490.55,44532.65,44209,44362.15,205234132,8451.46,0.27,125.42
16-Nov-2021,44421.2,44597.5,44191.1,44290.2,238696366,7500.39,-0.16,125.05
17-Nov-2021,44194.2,44603.5,44148.95,44241.45,209327098,9754.97,-0.11,124.80
18-Nov-2021,44313,44388.3,43362.5,43615.45,392672865,10452,-1.41,121.62
22-Nov-2021,43777.15,43808.6,42321.45,42804.4,384074220,10522.58,-1.86,117.50
23-Nov-2021,42644.15,43519.25,42508.05,43448.05,647283142,19117.09,1.50,120.77
24-Nov-2021,43557.25,43657.35,43073.6,43216,272378833,8262.47,-0.53,119.59
25-Nov-2021,43287.75,43683.95,42870.05,43588.7,275160617,8770.92,0.86,121.49
26-Nov-2021,43189.8,43292.6,42143.8,42271.35,388565675,11734.84,-3.02,114.79
29-Nov-2021,42060.1,42203.55,41096.6,41883.7,312422503,9060.91,-0.92,112.82
30-Nov-2021,41852.1,42542.5,41574.9,41782.35,480145267,12777.03,-0.24,112.31
01-Dec-2021,41923.4,42196.65,41602.4,42022.55,330854928,7635.36,0.57,113.53
02-Dec-2021,42131,42495.45,42003.95,42438.7,246325975,7530.51,0.99,115.64
03-Dec-2021,42540.05,42726.45,42295.25,42353.65,274976620,7436.31,-0.20,115.21
06-Dec-2021,42460.65,42470.3,41466,41536.7,293387164,6002.45,-1.93,111.06
07-Dec-2021,41867.5,42269.55,41728.7,42165.65,517929412,7425.63,1.51,114.26
08-Dec-2021,42356.75,42743.85,42351,42711.85,307155609,7357.3,1.30,117.03
09-Dec-2021,42825,42882.5,42572.7,42801.9,566425182,7513.16,0.21,117.49
10-Dec-2021,42772.75,43013.8,42737.35,42968.05,497476811,8146.61,0.39,118.33
13-Dec-2021,43338.05,43413.6,42699.35,42760.1,496275372,8725.47,-0.48,117.28
14-Dec-2021,42673.65,42939.25,42500.9,42900,352881642,9089.07,0.33,117.99
15-Dec-2021,42910.1,42945.15,42486.8,42545.75,274178144,6066.5,-0.83,116.19
16-Dec-2021,42812.55,42854.25,42306.4,42399,281509183,5440.63,-0.34,115.44
17-Dec-2021,42341.1,42367.15,41259.55,41353.6,322989561,8013.49,-2.47,110.13
